Wall time,Step,Value
1499941721.228917,5310,0.16678132116794586
1499941759.796462,5320,0.16290120780467987
1499941875.748429,5350,0.1730187088251114
1499941952.813469,5370,0.16122809052467346
1499941991.536494,5380,0.15783169865608215
1499942070.311063,5400,0.16458500921726227
1499942147.545013,5420,0.1683921217918396
1499942225.082768,5440,0.16120216250419617
1499942340.993774,5470,0.1567864865064621
1499942379.498291,5480,0.16426324844360352
1499942418.26311,5490,0.16203749179840088
1499942456.84289,5500,0.1522623598575592
1499942495.633611,5510,0.166769877076149
1499942534.523505,5520,0.16466346383094788
1499942573.258229,5530,0.17709465324878693
1499942611.748055,5540,0.1739986538887024
1499942650.250776,5550,0.16820047795772552
1499942688.754004,5560,0.16181910037994385
1499942727.276254,5570,0.15213143825531006
1499942766.116914,5580,0.14926965534687042
1499942804.630895,5590,0.15255142748355865
1499942844.690074,5600,0.16907358169555664
1499942883.274519,5610,0.17142410576343536
1499942960.612547,5630,0.16974517703056335
1499942999.09007,5640,0.15735501050949097
1499943037.58642,5650,0.15652376413345337
1499943115.148958,5670,0.1733589619398117
1499943153.597715,5680,0.16861030459403992
1499943192.120018,5690,0.1657724380493164
1499943308.110699,5720,0.1592290997505188
1499943347.025813,5730,0.16576796770095825
1499943385.598967,5740,0.1561606526374817
1499943501.426013,5770,0.14405573904514313
1499943540.045795,5780,0.15623290836811066
1499943618.77129,5800,0.14600202441215515
1499943657.336933,5810,0.1479928195476532
1499943695.783824,5820,0.14897429943084717
1499943850.426844,5860,0.14728963375091553
1499943889.088158,5870,0.15377004444599152
1499943966.885724,5890,0.14830082654953003
1499944005.657864,5900,0.1659303605556488
1499944082.910218,5920,0.15848354995250702
1499944121.543065,5930,0.173961341381073
1499944198.438053,5950,0.14010095596313477
1499944313.98953,5980,0.15491250157356262
1499944352.690657,5990,0.16736386716365814
1499944392.786108,6000,0.14686253666877747
1499944471.170496,6020,0.173096165060997
1499944509.861058,6030,0.13291023671627045
1499944587.112965,6050,0.1731262058019638
1499944625.712919,6060,0.157747283577919
1499944664.296946,6070,0.16419008374214172
1499944702.981969,6080,0.1521037518978119
1499944741.585407,6090,0.15850740671157837
1499944780.016558,6100,0.1730923056602478
1499944857.228197,6120,0.14857235550880432
1499944896.116124,6130,0.1702994555234909
1499944973.296197,6150,0.1538931429386139
1499945011.846912,6160,0.14543694257736206
1499945050.395761,6170,0.12528370320796967
1499945088.930396,6180,0.15520267188549042
1499945244.865374,6220,0.14998266100883484
1499945283.662352,6230,0.16026510298252106
1499945322.191661,6240,0.1706695705652237
1499945476.835029,6280,0.1668424755334854
1499945515.430339,6290,0.14519831538200378
1499945553.97362,6300,0.14438918232917786
1499945592.569986,6310,0.14034488797187805
